what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"gtk",1267900107389
locale,sysinfo,,,"en_US",1267900107389
processors,sysinfo,,,"2",1267900107389
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1267900107389
java.runtime.version,sysinfo,,,"1.6.0_0-b16",1267900107389
java.specification.name,sysinfo,,,"Java Platform API Specification",1267900107389
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267900107389
java.specification.version,sysinfo,,,"1.6",1267900107389
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1267900107389
java.version,sysinfo,,,"1.6.0_0",1267900107389
java.vm.info,sysinfo,,,"mixed mode",1267900107389
java.vm.name,sysinfo,,,"OpenJDK Client VM",1267900107389
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1267900107389
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267900107389
java.vm.specification.version,sysinfo,,,"1.0",1267900107389
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1267900107389
java.vm.version,sysinfo,,,"14.0-b16",1267900107389
started,bundle,org.eclipse.jst.jsf.core,1.2.2.v20090903,"org.eclipse.jst.jsf.core",1267900107413
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1267900107469
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1267900107576
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1267900107582
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.jst.common.project.facet.core",1267900107588
started,bundle,org.eclipse.dltk.core,1.0.1.v20090910-1601,"org.eclipse.dltk.core",1267900108068
started,bundle,org.eclipse.dltk.launching,1.0.1.v20090910-1601,"org.eclipse.dltk.launching",1267900108259
started,bundle,org.eclipse.dltk.ui,1.0.1.v20090903-2153,"org.eclipse.dltk.ui",1267900108286
