what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1268409425976
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1268409425976
java.version,sysinfo,,,"1.6.0_17",1268409425976
java.vm.info,sysinfo,,,"mixed mode",1268409425976
java.vm.name,sysinfo,,,"OpenJDK Client VM",1268409425976
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1268409425976
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1268409425976
java.vm.specification.version,sysinfo,,,"1.0",1268409425976
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1268409425976
java.vm.version,sysinfo,,,"14.0-b16",1268409425976
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1268409426012
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1268409426291
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1268409426292
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1268409426392
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268409429560
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268409432188
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268409434346
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268409454259
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268409465402
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1268409465479
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268409470760
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268409495134
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268409497445
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268409500646
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268409501556
